https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001221-b49fdb4a00/200/s%C3%B6k_Hajnala%20Alfa52-6.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001221-b49fdb4a00/s%C3%B6k_Hajnala%20Alfa52-6.jpg,alfa,Óvárosi Villámhajlító,Kék,6,Zsoldos,Hárpia (Nő),Mágus,Alfa 073\197,Kovács Péter,Elektromos,8,33,Elektromos képesség használata: Húzz egy lapot. Minden szövetséges és ellenséges föld képesség használata: Dobj el 1 lapot a gyüjtődbe.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001222-77b8377b85/200/s%C3%B6k_Hajnala%20Alfa53-1.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001222-77b8377b85/s%C3%B6k_Hajnala%20Alfa53-1.jpg,alfa,Bereni Halálmágus,Kék,6,Zsoldos,Ork (Férfi),Mágus,Alfa 076\197,Lázár Aurél,Lélek,6,32,"Ha lélek képességgel pusztít el ellenfelet, minden lélek képesség: +2 Képesség Sebzés. (Jelöld kockával, hogy hányszor sikerült)",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001223-b288bb288e/200/s%C3%B6k_Hajnala%20Alfa54-6.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001223-b288bb288e/s%C3%B6k_Hajnala%20Alfa54-6.jpg,alfa,"Andrea, a hideg Bűvölő",Piros,4,Hős,Tünde (Nő),Mágus,Alfa 079\197,Lázár Aurél,Jég,6,20,Minden szövetséges jég képesség: +3 Sebzés. Ha képességgel pusztít el karaktert: Húzz egy lapot!,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001072-8d8598d85c/200/Kerek%C3%ADtettK2_202133.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001072-8d8598d85c/Kerek%C3%ADtettK2_202133.png?ph=b3207244ba,alfa,"Elektra, a Villám Bűvölő",Piros,5,Hős,Tünde (Nő),Mágus,Alfa 2021/1 K2,Újvári László,Elektromos,6,24,"Kijátszáskor célpont játékos veszít 4 Életerőt, ha nem dol el 1 lapot kezéből. Minden szövetséges Elektromos képesség: +5 Sebzés",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001224-a0de0a0de2/200/%C5%90s%C3%B6k_Hajnala%20Alfa55.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001224-a0de0a0de2/%C5%90s%C3%B6k_Hajnala%20Alfa55.jpg,alfa,Kék-Oázisi Pálma Bot,Szürke,1,Fegyverzet,Alap,Mágus,Alfa 080\197,Lázár Aurél,Normál,2,-,,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001225-b4e41b4e43/200/s%C3%B6k_Hajnala%20Alfa56-5.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001225-b4e41b4e43/s%C3%B6k_Hajnala%20Alfa56-5.jpg,alfa,Télvidéki Fenyőbot,Zöld,1,Fegyverzet,Alap,Mágus,Alfa 081\197,Lázár Aurél,Normál,1,-,Minden aktív szövetséges karakter után: -1 Életerő áldozás idézéskor.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001226-aa8bdaa8bf/200/s%C3%B6k_Hajnala%20Alfa57-6.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001226-aa8bdaa8bf/s%C3%B6k_Hajnala%20Alfa57-6.jpg,alfa,Tanonc Pálca,Szürke,2,Fegyverzet,Alap,Mágus,Alfa 082\197,Lázár Aurél,Levegő,2,-,Tanonc Karakterre felszerelve: +2 Képesség Sebzés.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001227-961899618d/200/%C5%90s%C3%B6k_Hajnala%20Alfa58.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001227-961899618d/%C5%90s%C3%B6k_Hajnala%20Alfa58.jpg,alfa,Télvidéki Fenyőbot Topázzal,Zöld,4,Fegyverzet,Fejlesztés,Mágus,Alfa 084\197,Lázár Aurél,Jég,3,-,Felszerelhető: Télvidéki Fenyőbot. Felszerelt karakter által használt minden jég képesség: -1 Szint.,Télvidéki Fenyőbot,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001228-7ad9c7ad9e/200/s%C3%B6k_Hajnala%20Alfa59-6.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001228-7ad9c7ad9e/s%C3%B6k_Hajnala%20Alfa59-6.jpg,alfa,Mester Pálca,Kék,4,Fegyverzet,Fejlesztés,Mágus,Alfa 086\197,Katona Rózsa,Levegő,2,-,"Felszerelhető: Tanonc Pálca. Elhárít egy képességet, ha ez sikerül a gyűjtőbe kerül.",Tanonc Pálca,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001229-49c0749c0a/200/s%C3%B6k_Hajnala%20Alfa60-5.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001229-49c0749c0a/s%C3%B6k_Hajnala%20Alfa60-5.jpg,alfa,Rontás Pálcája,Narancs,4,Fegyverzet,Alap,Mágus,Alfa 087\197,Lázár Aurél,Lélek,3,-,Ha a karakter támad: Minden játékos a paklija felső lapját a gyűjtőbe dobja.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001230-57e2357e25/200/%C5%90s%C3%B6k_Hajnala%20Alfa61.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001230-57e2357e25/%C5%90s%C3%B6k_Hajnala%20Alfa61.jpg,alfa,Lélekkel Töltött Tanonc Pálca,Narancs,4,Fegyverzet,Fejlesztés,Mágus,Alfa 088\197,Kovács Péter,Lélek,-1,-,Felszerelhető: Tanonc Pálca. Minden mágus azonnali képesség: +3 Képesség Sebzés.,Tanonc Pálca,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001231-17a2017a22/200/%C5%90s%C3%B6k_Hajnala%20Alfa62.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001231-17a2017a22/%C5%90s%C3%B6k_Hajnala%20Alfa62.jpg,alfa,Óvárosi Köpeny,Fehér,2,Páncélzat,Alap,Mágus,Alfa 089\197,Lázár Aurél,Normál,-,8,,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001232-e69b4e69b6/200/%C5%90s%C3%B6k_Hajnala%20Alfa63.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001232-e69b4e69b6/%C5%90s%C3%B6k_Hajnala%20Alfa63.jpg,alfa,Óvárosi Bölcsek Köpenye,Kék,5,Páncélzat,Fejlesztés,Mágus,Alfa 091\197,Lázár Aurél,Normál,-,5,Felszerelhető: Óvárosi Köpeny. Elpusztított ellenséges karakter után: +2 Életerőt gyógyít.,Óvárosi Köpeny,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001233-bb0debb0e0/200/%C5%90s%C3%B6k_Hajnala%20Alfa64.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001233-bb0debb0e0/%C5%90s%C3%B6k_Hajnala%20Alfa64.jpg,alfa,Bereni Tanonc Kesztyű,Zöld,2,Páncélzat,Alap,Mágus,Alfa 092\197,Lázár Aurél,Normál,-,4,Több ellenfelet célzó képesség: +1 Képesség Sebzés.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001076-acc12acc14/200/Kerek%C3%ADtettK2_202130.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001076-acc12acc14/Kerek%C3%ADtettK2_202130.png?ph=b3207244ba,alfa,Lélekmágus Öve,Kék,3,Páncélzat,Alap,Mágus,Alfa 093\197 K2,Kovács Péter,Lélek,-,7,Kijátszáskor visszavehetsz a gyűjtődből a kezedbe 1 Báb típusú Mágus lapot.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001208-13de413de6/200/%C5%90s%C3%B6k_Hajnala%20Alfa66.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001208-13de413de6/%C5%90s%C3%B6k_Hajnala%20Alfa66.jpg,alfa,Tűzgömb,Fehér,2,Képesség,Azonnali,Mágus,Alfa 098\197,Lázár Aurél,Tűz,8,-,Ha az adott körben további tűz képességgel célzod ellenfeled: második képesség +2 Sebzés.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001235-6a21e6a220/200/%C5%90s%C3%B6k_Hajnala%20Alfa67.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001235-6a21e6a220/%C5%90s%C3%B6k_Hajnala%20Alfa67.jpg,alfa,Jéggömb,Fehér,2,Képesség,Azonnali,Mágus,Alfa 099\197,Lázár Aurél,Jég,7,-,"Dobj egy legalább 6 oldalú kockával: Ha páros, a megcélzott ellenfél a következő körben nem támadhat és nem használhat képességet.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001236-3012630129/200/s%C3%B6k_Hajnala%20Alfa68-7.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001236-3012630129/s%C3%B6k_Hajnala%20Alfa68-7.jpg,alfa,Gömbvillám,Fehér,2,Képesség,Azonnali,Mágus,Alfa 100\197,Lázár Aurél,Elektromos,5,-,"Célpont a következő körben nem támadhat, kivéve, ha az ellenfél eldob 1 lapot.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001209-90cbc90cbf/200/s%C3%B6k_Hajnala%20Alfa69-3.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001209-90cbc90cbf/s%C3%B6k_Hajnala%20Alfa69-3.jpg,alfa,Dermesztés,Zöld,3,Képesség,Azonnali,Mágus,Alfa 101\197,Lázár Aurél,Jég,0,-,Megcélzott 2 karakter a következő körben nem támadhat és nem használhat képességet.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001237-71c7971c7b/200/%C5%90s%C3%B6k_Hajnala%20Alfa70.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001237-71c7971c7b/%C5%90s%C3%B6k_Hajnala%20Alfa70.jpg,alfa,Lélekgömb,Zöld,3,Képesség,Azonnali,Mágus,Alfa 103\197,Lázár Aurél,Lélek,-,-,Minden lap után a gyűjtődben: +2 Képesség Sebzés. (Maximum 20 Sebzés),,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001238-9ad0b9ad0d/200/%C5%90s%C3%B6k_Hajnala%20Alfa71.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001238-9ad0b9ad0d/%C5%90s%C3%B6k_Hajnala%20Alfa71.jpg,alfa,Szikla Reptetés,Fehér,4,Képesség,Azonnali,Mágus,Alfa 104\197,Lázár Aurél,Föld,15,-,,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001210-15e0315e05/200/s%C3%B6k_Hajnala%20Alfa72-5.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001210-15e0315e05/s%C3%B6k_Hajnala%20Alfa72-5.jpg,alfa,Kristály Tüskék,Zöld,3,Képesség,Azonnali,Mágus,Alfa 104\197*,Kovács Péter,Föld,5,-,Sebzése nem csökkenthető folyamatos képességgel. Két célpont támadható.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001239-803cf803d2/200/s%C3%B6k_Hajnala%20Alfa73-9.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001239-803cf803d2/s%C3%B6k_Hajnala%20Alfa73-9.jpg,alfa,Sokkolás,Zöld,3,Képesség,Azonnali,Mágus,Alfa 105\197,Kovács Péter,Elektromos,1,-,"Célpont további 2 körig nem támadhat, kivéve, ha ellenfél eldob 1 lapot.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001240-81c6381c66/200/s%C3%B6k_Hajnala%20Alfa74-6.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001240-81c6381c66/s%C3%B6k_Hajnala%20Alfa74-6.jpg,alfa,Lángoszlop,Zöld,4,Képesség,Azonnali,Mágus,Alfa 107\197,Lázár Aurél,Tűz,5,-,"Dobj egy legalább 6 oldalú kockával. Ha páratlan: Ellenfél dupla sebzést szenved el, majd további 1 körig 10 sebzést kap.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001241-6283a6283c/200/%C5%90s%C3%B6k_Hajnala%20Alfa75.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001241-6283a6283c/%C5%90s%C3%B6k_Hajnala%20Alfa75.jpg,alfa,Lélek Csapás,Kék,6,Képesség,Azonnali,Mágus,Alfa 113\197,Lázár Aurél,Lélek,-,-,Minden lap után a gyűjtődben: +2 Képesség Sebzés. (Maximum 20 Sebzés) Minden lap után az ellenfél gyűjtőjében: +1 Képesség Sebzés. (Maximum 20 Sebzés),,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001077-649a3649a5/200/Kerek%C3%ADtettK2_202123.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001077-649a3649a5/Kerek%C3%ADtettK2_202123.png?ph=b3207244ba,alfa,Földrengés,Kék,3,Képesség,Azonnali,Mágus,VJK 014 K2,Kovács Péter,Föld,3,-,Minden ellenfelet sebez. Minden a gyűjtődben lévő Földrengés lap után: +2 Képesség Sebzés,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001074-a3d98a3d9b/200/Kerek%C3%ADtettK2_202127.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001074-a3d98a3d9b/Kerek%C3%ADtettK2_202127.png?ph=b3207244ba,alfa,Tűz Köve,Piros,5,Képesség,Folyamatos,Mágus,Alfa 115\197 K2,Lázár Aurél,Tűz,-,-,"Csatatérre szerelhető. Ha van legalább 3 Tűz sebzésű lapod az asztalon, minden Azonnali Tűz képességednek: +5 Sebzés",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001243-1132e11330/200/%C5%90s%C3%B6k_Hajnala%20Alfa77.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001243-1132e11330/%C5%90s%C3%B6k_Hajnala%20Alfa77.jpg,alfa,Szintugrás,Zöld,2,Képesség,Folyamatos,Mágus,Alfa 116\197,Lázár Aurél,Normál,-,-,Karakterre szerelhető. +1 Karakter Szint.,Karakter,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001079-a8000a8002/200/Kerek%C3%ADtettK2_202131.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001079-a8000a8002/Kerek%C3%ADtettK2_202131.png?ph=b3207244ba,alfa,Élőholt Harcos Idézés,Zöld,2,Képesség,Báb,Mágus,Alfa 119\197 K2,Kovács Péter,Lélek,3,8,"Üres karaktermezőre, vagy halott Karakterre szerelhető.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001245-c4c51c4c53/200/s%C3%B6k_Hajnala%20Alfa79-4.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001245-c4c51c4c53/s%C3%B6k_Hajnala%20Alfa79-4.jpg,alfa,Sziklafal,Zöld,3,Képesség,Folyamatos,Mágus,Alfa 120\197,Lázár Aurél,Föld,-,10,"Karakterre szerelhető. Amíg nem pusztul el, addig a karakter nem támadható.",Karakter,Fal
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001246-e86b0e86b2/200/s%C3%B6k_Hajnala%20Alfa80-2.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001246-e86b0e86b2/s%C3%B6k_Hajnala%20Alfa80-2.jpg,alfa,Elektromos Háló,Kék,3,Képesség,Folyamatos,Mágus,Alfa 121\197,Kovács Péter,Elektromos,-,9,"Karakterre szerelhető. Amíg nem pusztul el, addig a karakter nem támadható. Támadó karakter minden alkalommal sérül: +2 Sebéz.",Karakter,Fal
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001073-2ae182ae1b/200/Kerek%C3%ADtettK2_202134.png?ph=b3207244ba,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001073-2ae182ae1b/Kerek%C3%ADtettK2_202134.png?ph=b3207244ba,alfa,Négyeshegységi Törpeszamár,Arany,1,Képesség,Hátas,Mágus,Alfa 2021/5 K2,Kovács Péter,Normál,-,7,Amikor kijátszol 1 ital lapot: Húzz 1 lapot!,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001247-c5deac5ded/200/%C5%90s%C3%B6k_Hajnala%20Alfa81.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001247-c5deac5ded/%C5%90s%C3%B6k_Hajnala%20Alfa81.jpg,alfa,Gyógyítás Itala,Zöld,1,Ital,,Mágus,Alfa 130\197,Lázár Aurél,Normál,-,-,Gyógyít: +10 Páncél vagy +5 Életerő,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001248-cb04fcb051/200/%C5%90s%C3%B6k_Hajnala%20Alfa82.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001248-cb04fcb051/%C5%90s%C3%B6k_Hajnala%20Alfa82.jpg,alfa,Életerő Itala,Zöld,1,Ital,,Mágus,Alfa 131\197,Lázár Aurél,Normál,-,-,Gyógyít: +7 Életerő.,,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001249-1f1f21f1f5/200/s%C3%B6k_Hajnala%20Alfa83-7.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001249-1f1f21f1f5/s%C3%B6k_Hajnala%20Alfa83-7.jpg,alfa,Elementalista,Narancs,?,Nemes,Tűndér (Nő),Mágus,Alfa 133\197,Kovács Péter,Normál,-,-,"Minden mágus képesség, ami nem normál vagy méreg sebzésű: +1 Képesség Sebzés.",,
https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001211-91d3191d33/200/%C5%90s%C3%B6k_Hajnala%20Alfa84.jpg,https://www.osokhajnala.hu/alfa-k2/,https://d6scj24zvfbbo.cloudfront.net/4e4b662f83962d82c687298a24d15b93/200001211-91d3191d33/%C5%90s%C3%B6k_Hajnala%20Alfa84.jpg,alfa,Mesterek Küldötte,Narancs,?,Nemes,Ork (Férfi),Mágus,Alfa 134\197,Kovács Péter,Normál,-,-,"Minden folyamatos képesség, aminek van páncél értéke: +2 páncél.",,
